"Exporter.ISO3","Importer.ISO3","Exporter.M49","Importer.M49","Year","Trade.Value.US","Weight"
"NOR","PRY","Northern Europe","South America",2021,153534,"distant"
"NOR","PSE","Northern Europe","Western Asia",2021,707.94,"distant"
"NOR","PYF","Northern Europe","Polynesia",2019,69057.737,"distant"
"NOR","PYF","Northern Europe","Polynesia",2020,93195.794,"distant"
"NOR","PYF","Northern Europe","Polynesia",2021,98816.943,"distant"
"NOR","QAT","Northern Europe","Western Asia",2019,667564.965,"distant"
"NOR","QAT","Northern Europe","Western Asia",2020,692676.046,"distant"
"NOR","QAT","Northern Europe","Western Asia",2021,491550.623,"distant"
"NOR","ROU","Northern Europe","Eastern Europe",2019,376306.92,"distant"
"NOR","ROU","Northern Europe","Eastern Europe",2020,677265.5,"distant"
"NOR","ROU","Northern Europe","Eastern Europe",2021,515055.06,"distant"
"NOR","RUS","Northern Europe","Eastern Europe",2020,7599416.64,"adjacent"
"NOR","RUS","Northern Europe","Eastern Europe",2021,10418986.4,"adjacent"
"NOR","RUS","Northern Europe","Eastern Europe",2019,10724408.83,"adjacent"
"NOR","RWA","Northern Europe","Eastern Africa",2020,1643.64,"distant"
"NOR","RWA","Northern Europe","Eastern Africa",2021,1281.32,"distant"
"NOR","SAU","Northern Europe","Western Asia",2019,17798608.99,"distant"
"NOR","SAU","Northern Europe","Western Asia",2020,20104906.04,"distant"
"NOR","SAU","Northern Europe","Western Asia",2021,18788228.597,"distant"
"NOR","SDN","Northern Europe","Northern Africa",2019,108705.361,"distant"
"NOR","SEN","Northern Europe","Western Africa",2019,4739.824,"distant"
"NOR","SEN","Northern Europe","Western Africa",2020,8135.221,"distant"
"NOR","SEN","Northern Europe","Western Africa",2021,25072.99,"distant"
"NOR","SGP","Northern Europe","South-eastern Asia",2019,17488627.597,"distant"
"NOR","SGP","Northern Europe","South-eastern Asia",2020,12138565.314,"distant"
"NOR","SGP","Northern Europe","South-eastern Asia",2021,13404617.928,"distant"
"NOR","SLE","Northern Europe","Western Africa",2021,110593.708,"distant"
"NOR","SLV","Northern Europe","Central America",2019,182648.02,"distant"
"NOR","SLV","Northern Europe","Central America",2020,212859.01,"distant"
"NOR","SLV","Northern Europe","Central America",2021,197996.53,"distant"
"NOR","SRB","Northern Europe","Southern Europe",2019,17973963,"distant"
"NOR","SRB","Northern Europe","Southern Europe",2020,21287468,"distant"
"NOR","SRB","Northern Europe","Southern Europe",2021,31978630,"distant"
"NOR","SVK","Northern Europe","Eastern Europe",2019,3503197.746,"distant"
"NOR","SVK","Northern Europe","Eastern Europe",2020,2590143.021,"distant"
"NOR","SVK","Northern Europe","Eastern Europe",2021,2797675.219,"distant"
"NOR","SVN","Northern Europe","Southern Europe",2019,2443124.81,"distant"
"NOR","SVN","Northern Europe","Southern Europe",2020,3007138.33,"distant"
"NOR","SVN","Northern Europe","Southern Europe",2021,3086396.953,"distant"
"NOR","SWE","Northern Europe","Northern Europe",2020,84959372.148,"adjacent"
"NOR","SWE","Northern Europe","Northern Europe",2019,79509121.567,"adjacent"
"NOR","SWE","Northern Europe","Northern Europe",2021,66966655.268,"adjacent"
"NOR","SWZ","Northern Europe","Southern Africa",2019,16841.05,"distant"
"NOR","SWZ","Northern Europe","Southern Africa",2020,33617.71,"distant"
"NOR","SWZ","Northern Europe","Southern Africa",2021,502.41,"distant"
"NOR","THA","Northern Europe","South-eastern Asia",2019,1585959.58,"distant"
"NOR","THA","Northern Europe","South-eastern Asia",2020,1902876.997,"distant"
"NOR","THA","Northern Europe","South-eastern Asia",2021,999106.85,"distant"
"NOR","TJK","Northern Europe","Central Asia",2019,6563,"distant"
"NOR","TJK","Northern Europe","Central Asia",2020,10567,"distant"
"NOR","TJK","Northern Europe","Central Asia",2021,1694,"distant"
"NOR","TTO","Northern Europe","Caribbean",2019,187290.59,"distant"
"NOR","TTO","Northern Europe","Caribbean",2020,203781.922,"distant"
"NOR","TTO","Northern Europe","Caribbean",2021,343705.341,"distant"
"NOR","TUN","Northern Europe","Northern Africa",2019,329883.937,"distant"
"NOR","TUN","Northern Europe","Northern Africa",2020,391257.82,"distant"
"NOR","TUN","Northern Europe","Northern Africa",2021,322468.142,"distant"
"NOR","TUR","Northern Europe","Western Asia",2019,17856859,"distant"
"NOR","TUR","Northern Europe","Western Asia",2020,17702191,"distant"
"NOR","TUR","Northern Europe","Western Asia",2021,21091230,"distant"
"NOR","TZA","Northern Europe","Eastern Africa",2019,24378.81,"distant"
"NOR","TZA","Northern Europe","Eastern Africa",2020,3348.67,"distant"
"NOR","TZA","Northern Europe","Eastern Africa",2021,32500,"distant"
"NOR","UGA","Northern Europe","Eastern Africa",2019,1620,"distant"
"NOR","UGA","Northern Europe","Eastern Africa",2020,1889,"distant"
"NOR","UGA","Northern Europe","Eastern Africa",2021,121.42,"distant"
"NOR","UKR","Northern Europe","Eastern Europe",2019,951963.15,"distant"
"NOR","UKR","Northern Europe","Eastern Europe",2020,1096695.01,"distant"
"NOR","UKR","Northern Europe","Eastern Europe",2021,477892.08,"distant"
"NOR","URY","Northern Europe","South America",2019,32847.24,"distant"
"NOR","URY","Northern Europe","South America",2020,64873.58,"distant"
"NOR","URY","Northern Europe","South America",2021,82159.92,"distant"
"NOR","USA","Northern Europe","Northern America",2019,399442997,"distant"
"NOR","USA","Northern Europe","Northern America",2020,355938239,"distant"
"NOR","USA","Northern Europe","Northern America",2021,379703271,"distant"
"NOR","UZB","Northern Europe","Central Asia",2019,5973,"distant"
"NOR","UZB","Northern Europe","Central Asia",2020,2976,"distant"
"NOR","UZB","Northern Europe","Central Asia",2021,914,"distant"
"NOR","VNM","Northern Europe","South-eastern Asia",2019,4190510.87,"distant"
"NOR","VNM","Northern Europe","South-eastern Asia",2020,7320155.179,"distant"
"NOR","VNM","Northern Europe","South-eastern Asia",2021,351236.101,"distant"
"NOR","ZAF","Northern Europe","Southern Africa",2019,4532357.116,"distant"
"NOR","ZAF","Northern Europe","Southern Africa",2020,5443501.824,"distant"
"NOR","ZAF","Northern Europe","Southern Africa",2021,9664116.369,"distant"
"NOR","ZMB","Northern Europe","Eastern Africa",2020,1788.007,"distant"
"NOR","ZMB","Northern Europe","Eastern Africa",2021,3211.126,"distant"
"NOR","ZWE","Northern Europe","Eastern Africa",2020,1063.545,"distant"
"NOR","ZWE","Northern Europe","Eastern Africa",2021,21567.73,"distant"
"NPL","AFG","Southern Asia","Southern Asia",2019,24612.87,"distant"
"NPL","AFG","Southern Asia","Southern Asia",2021,76002.49,"distant"
"NPL","ARE","Southern Asia","Western Asia",2019,2351.222,"distant"
"NPL","ARE","Southern Asia","Western Asia",2020,549799.8,"distant"
"NPL","ARE","Southern Asia","Western Asia",2021,861.051,"distant"
"NPL","ARG","Southern Asia","South America",2020,295.93,"distant"
"NPL","AUS","Southern Asia","Australia and New Zealand",2019,2559.613,"distant"
"NPL","AUS","Southern Asia","Australia and New Zealand",2020,1172.154,"distant"
"NPL","AUS","Southern Asia","Australia and New Zealand",2021,12537.917,"distant"
"NPL","AUT","Southern Asia","Western Europe",2019,12487.98,"distant"
"NPL","AUT","Southern Asia","Western Europe",2020,8831.528,"distant"
"NPL","AUT","Southern Asia","Western Europe",2021,4202.276,"distant"
"NPL","BEL","Southern Asia","Western Europe",2019,8.396,"distant"
"NPL","BEL","Southern Asia","Western Europe",2020,73.261,"distant"
"NPL","BEL","Southern Asia","Western Europe",2021,1207.27,"distant"
"NPL","BRA","Southern Asia","South America",2019,3811,"distant"
"NPL","BRA","Southern Asia","South America",2020,979,"distant"
"NPL","BRA","Southern Asia","South America",2021,5925,"distant"
"NPL","BRN","Southern Asia","South-eastern Asia",2020,803.71,"distant"
"NPL","BRN","Southern Asia","South-eastern Asia",2021,748.87,"distant"
"NPL","BTN","Southern Asia","Southern Asia",2019,27639.44,"distant"
"NPL","BTN","Southern Asia","Southern Asia",2020,11544.03,"distant"
"NPL","CAF","Southern Asia","Middle Africa",2020,73972.209,"distant"
"NPL","CAN","Southern Asia","Northern America",2019,26671.359,"distant"
"NPL","CAN","Southern Asia","Northern America",2020,12471.362,"distant"
"NPL","CAN","Southern Asia","Northern America",2021,14422.469,"distant"
"NPL","CHE","Southern Asia","Western Europe",2019,10089.749,"distant"
"NPL","CHE","Southern Asia","Western Europe",2020,39775.301,"distant"
"NPL","CHE","Southern Asia","Western Europe",2021,11095.809,"distant"
"NPL","CHL","Southern Asia","South America",2020,1216.88,"distant"
"NPL","CHN","Southern Asia","Eastern Asia",2021,456054,"adjacent"
"NPL","CHN","Southern Asia","Eastern Asia",2019,502624,"adjacent"
"NPL","CHN","Southern Asia","Eastern Asia",2020,347325,"adjacent"
"NPL","CIV","Southern Asia","Western Africa",2019,40091.434,"distant"
